tmp_free,cold_start,agent_memory_avg,function_error,billed_mb_ms,total_network,billed_duration,init_duration,fd_use,tmp_max,used_memory_max,shutdown,agent_memory_max,total_memory,request_id,memory_size,cpu_system_time,insights_duration,version,duration,memory_used,rx_bytes,insight_init_duration,shutdown_reason,tmp_used,tx_bytes,function_name,cpu_user_time,threads_max,fd_max,memory_utilisation,payload
538320896,False,10,,6769920,26890,3526,,22,550461440,471,0,10,1920,f87022f6-ddd7-490b-882c-999ee78ccd74,,390,3525,RAM1920,,,15645,0,0,12140544,11245,workbench-matmul,3330,10,1024,24,{'n': 3910}
538320896,False,10,,6004736,300,2932,,21,550461440,457,0,10,2048,31c36036-55f5-405d-8425-5ba808cb47ed,,230,2931,RAM2048,,,222,0,0,12140544,78,workbench-matmul,3060,10,1024,22,{'n': 3810}
538320896,False,10,,10803584,18438,7673,,21,550461440,675,0,10,1408,df7ec235-ed1b-4627-8477-1b9601e91dfc,,160,7672,RAM1408,,,7965,0,0,12140544,10473,workbench-matmul,5970,10,1024,47,{'n': 4710}
538320896,False,10,,29096448,300,18943,,21,550461440,1153,0,10,1536,6e52432f-d214-4539-9783-bee9a1c77472,,440,18942,RAM1536,,,222,0,0,12140544,78,workbench-matmul,13640,9,1024,75,{'n': 6710}
538320896,False,10,,341120,130414,205,,22,550461440,213,0,10,1664,e8bded34-498f-4a13-a074-e155dbfa8e24,,30,204,RAM1664,,,85210,0,0,12140544,45204,workbench-matmul,180,10,1024,12,{'n': 1310}
538320896,False,10,,3756288,17956,4891,,21,550461440,768,1,10,768,48dd0952-cc4d-4acb-bb40-4f4dfaeb92ef,,1260,4890,RAM768,,,7503,0,failure,12140544,10453,workbench-matmul,550,10,1024,100,{'n': 8010}
538320896,False,10,,1206528,15336,3142,,21,550461440,384,1,11,384,5387036f-8849-4a75-b9f2-081b885b5a1f,,160,3141,RAM384,,,7677,0,failure,12140544,7659,workbench-matmul,320,9,1024,100,{'n': 8510}
,,,,,,,,,,,,,,d891746c-b8a7-48c3-a0e4-47ab8d6148e1,,,,,,,,,,,,,,,,,{'n': 5910}
538324992,True,9,,96768,84,189,,22,550461440,125,0,9,512,129773da-3745-4558-9c88-0ab7daf9eb27,,60,188,RAM512,,,42,1104,0,12136448,42,workbench-matmul,50,10,1024,24,{'n': 710}
538320896,False,9,,2509568,84,19606,,21,550461440,104,0,10,128,7307b3c7-3585-4712-acb6-c853b4ea0885,,50,19605,RAM128,,,42,0,0,12140544,42,workbench-matmul,10,10,1024,81,{'n': 7710}
538320896,False,11,,774144,303398,864,,22,550461440,185,0,11,896,9960ac79-c407-468f-86a8-ac696cf855f9,,60,863,RAM896,,,199783,0,0,12140544,103615,workbench-matmul,350,10,1024,20,{'n': 1710}
538320896,False,11,,25404288,15806,15267,,21,550461440,1643,0,11,1664,d1eb1518-979b-4f5c-a0b9-965fbdd353e5,,530,15266,RAM1664,,,7899,0,0,12140544,7907,workbench-matmul,13830,10,1024,98,{'n': 6310}
538320896,False,10,,8320,0,5,,21,550461440,528,0,10,1664,576f4933-bfd5-4453-9964-e473f2e0761c,,0,4,RAM1664,,,0,0,0,12140544,0,workbench-matmul,0,10,1024,31,{'n': 210}
538320896,False,11,,13579776,15386,5052,,21,550461440,2036,0,11,2688,d7faa5b2-c514-487d-8780-66dab07c3de3,,260,5051,RAM2688,,,7557,0,0,12140544,7829,workbench-matmul,7160,10,1024,75,{'n': 5110}
538320896,False,11,,69270656,15684,28483,,21,550461440,2122,0,11,2432,a3c65c1f-ffb7-445f-a8fa-2c5db33b9be6,2432,560,28482,RAM2432,28483,2122,7779,0,0,12140544,7905,workbench-matmul,34170,10,1024,87,{'n': 9110}
538320896,False,11,,54924288,27478,22584,,22,550461440,1680,0,11,2432,b1e473ce-3b22-4b43-b4a8-47539aa8913a,2432,1020,22583,RAM2432,22584,1680,15993,0,0,12140544,11485,workbench-matmul,29600,10,1024,69,{'n': 8210}
538320896,False,10,,12587008,300,12292,,21,550461440,600,0,10,1024,4287ba33-df03-4e2a-bf70-f07ac9b91251,,300,12291,RAM1024,,,222,0,0,12140544,78,workbench-matmul,5600,9,1024,58,{'n': 4610}
538320896,False,3,,24717056,468,27586,,21,550461440,896,0,10,896,69afeeb4-d368-44a3-81b2-e8b51ed42175,,610,27585,RAM896,,,306,0,0,12140544,162,workbench-matmul,12090,9,1024,100,{'n': 6010}
,,,,,,,,,,,,,,f7d4da12-352e-4cff-9526-b43775775c14,,,,,,,,,,,,,,,,,{'n': 9410}
538320896,False,9,,1058304,101733,1378,,22,550461440,401,0,10,768,af622f49-8cd1-48d9-8810-01e7f2120034,,80,1377,RAM768,,,68462,0,0,12140544,33271,workbench-matmul,500,9,1024,52,{'n': 2010}
538320896,False,10,,4695552,84,6114,,21,550461440,768,1,10,768,131887f3-ea7c-4566-8826-6284d3ec75a3,,460,6113,RAM768,,,42,0,failure,12140544,42,workbench-matmul,700,9,1024,100,{'n': 7110}
538320896,False,10,,416640,7062,217,,21,550461440,267,0,10,1920,25095a67-f2c4-458c-8911-d244a094acc6,,10,216,RAM1920,,,66,0,0,12140544,6996,workbench-matmul,190,11,1024,13,{'n': 1510}
538320896,False,10,,47219200,15744,26350,,21,550461440,1792,0,10,1792,e60aa4c8-13aa-462b-a80d-cf70ea0c0047,,750,26349,RAM1792,,,7779,0,0,12140544,7965,workbench-matmul,25810,10,1024,100,{'n': 7910}
538320896,False,10,,5526400,618301,3925,,22,550461440,442,0,10,1408,4d22398b-08a9-4fe2-bf59-220107739aa6,,330,3924,RAM1408,,,400115,0,0,12140544,218186,workbench-matmul,2770,10,1024,31,{'n': 3610}
,,,,,,,,,,,,,,70537846-0067-4b28-b64f-96359c31ce55,,,,,,,,,,,,,,,,,{'n': 6110}
538320896,False,10,,7687680,0,6006,,21,550461440,1280,1,10,1280,105bdede-f90f-4ec2-bc3d-d4e34acaf0b7,,1940,6005,RAM1280,,,0,0,failure,12140544,0,workbench-matmul,960,9,1024,100,{'n': 7910}
538320896,False,10,,11494656,27064,4989,,22,550461440,749,0,10,2304,b13fb518-f622-49d5-aa44-2daf8769f6d7,2304,210,4988,RAM2304,4989,749,15819,0,0,12140544,11245,workbench-matmul,5460,10,1024,32,{'n': 4910}
538320896,False,10,,518400,15334,2025,,21,550461440,162,0,10,256,9783bbbd-3347-4b84-9ea7-2b73b351298e,,20,2024,RAM256,,,7491,0,0,12140544,7843,workbench-matmul,230,9,1024,63,{'n': 1510}
538320896,False,10,,10008960,17451,6015,,22,550461440,588,0,10,1664,d75eb24b-7108-49e5-b79b-d8549f7466f8,,420,6014,RAM1664,,,8233,0,0,12140544,9218,workbench-matmul,5260,10,1024,35,{'n': 4510}
538320896,False,10,,3712,4613,29,,21,550461440,102,0,10,128,8a90033e-22fe-4641-bd90-0879a2bffd28,,0,28,RAM128,,,666,0,0,12140544,3947,workbench-matmul,0,10,1024,79,{'n': 6310}
538320896,False,10,,5690112,4031,7409,,22,550461440,608,0,11,768,b1e328e2-c418-4155-9210-07d64f1edd1b,,110,7408,RAM768,,,718,0,0,12140544,3313,workbench-matmul,2810,9,1024,79,{'n': 3810}
538320896,False,11,,3584,0,4,,21,550461440,653,0,11,896,025654f1-0b21-40c6-84ed-d3bb3eb88dfc,,20,3,RAM896,,,0,0,0,12140544,0,workbench-matmul,20,10,1024,72,{'n': 210}
538320896,False,10,,2893824,15580,2826,,22,550461440,698,0,10,1024,f8d420c8-cbb8-49d6-89a1-c0a9a9289f0f,,150,2825,RAM1024,,,7719,0,0,12140544,7861,workbench-matmul,1300,9,1024,68,{'n': 3010}
,,,,,,,,,,,,,,ffbba982-d513-4eff-8672-46382b6536a1,,,,,,,,,,,,,,,,,{'n': 9110}
538324992,True,9,,40473600,84,21080,,22,550461440,1387,0,9,1920,e65d1a95-6a78-4004-9d74-fb4cd117f475,,1540,21079,RAM1920,,,42,1118,0,12136448,42,workbench-matmul,19170,9,1024,72,{'n': 7410}
538320896,False,3,,13963776,15934,9091,,22,550461440,1536,0,3,1536,80fe84c5-9a39-4d9a-944b-74b42ca5a94e,,310,9090,RAM1536,,,7905,0,0,12140544,8029,workbench-matmul,7530,10,1024,100,{'n': 5110}
538320896,False,10,,6865408,15806,2438,,21,550461440,584,0,10,2816,e385dc9a-5777-40c5-a111-04aa21e1ea64,,180,2437,RAM2816,,,7875,0,0,12140544,7931,workbench-matmul,3570,10,1024,20,{'n': 4010}
538320896,False,11,,300160,15554,335,,22,550461440,508,0,11,896,d58f1ed8-38ef-430e-9dbe-2e4d628ed674,,20,334,RAM896,,,7735,0,0,12140544,7819,workbench-matmul,130,10,1024,56,{'n': 1310}
538320896,False,10,,6280960,300,7010,,21,550461440,896,1,10,896,44879b61-cb69-4f55-949c-a71c6ab6c7f8,,1360,7009,RAM896,,,222,0,failure,12140544,78,workbench-matmul,800,9,1024,100,{'n': 8610}
538320896,False,10,,817152,0,399,,21,550461440,567,0,10,2048,48b6337d-5516-4855-9f26-6db5332e09d1,,10,398,RAM2048,,,0,0,0,12140544,0,workbench-matmul,430,10,1024,27,{'n': 1910}
538320896,False,10,,7260288,288,8103,,21,550461440,499,0,10,896,664d1afb-bbe2-479e-8ef3-f8d04b03b879,,320,8102,RAM896,,,156,0,0,12140544,132,workbench-matmul,3730,10,1024,55,{'n': 4010}
538320896,False,10,,228480,5008,105,,21,550461440,651,0,10,2176,7b11237e-467a-421d-a707-6e9aa5cf7cb3,,10,104,RAM2176,,,496,0,0,12140544,4512,workbench-matmul,130,10,1024,29,{'n': 1210}
538320896,False,11,,34225024,15804,11378,,22,550461440,1221,0,11,3008,efbde3a0-24f9-4ca3-bcb9-662084a78ce3,3008,740,11377,RAM3008,11378,1221,7899,0,0,12140544,7905,workbench-matmul,17970,10,1024,40,{'n': 6910}
538320896,False,10,,28147968,15670,24434,,21,550461440,1120,0,10,1152,e2f42449-c67f-484c-8634-2e2ad36178eb,,460,24433,RAM1152,,,7833,0,0,12140544,7837,workbench-matmul,15420,10,1024,97,{'n': 6510}
538324992,True,8,,174720,84,91,,22,550461440,138,0,9,1920,ea721aa6-95c4-4612-a991-bfe885752b65,,70,90,RAM1920,,,42,1093,0,12136448,42,workbench-matmul,90,10,1024,7,{'n': 1010}
538324992,True,6,,634240,0,4955,,22,550461440,129,1,9,128,73dc9248-fc53-410f-94b8-e5f632c94c63,,90,4954,RAM128,,,0,1240,failure,12136448,0,workbench-matmul,60,10,1024,100,{'n': 4610}
538320896,False,10,,3201280,17996,5002,,21,550461440,640,1,10,640,c5f1592d-391b-4429-b58a-910de60bdb72,,1150,5001,RAM640,,,7677,0,failure,12140544,10319,workbench-matmul,410,10,1024,100,{'n': 5110}
538320896,False,3,,39109632,15662,25462,,21,550461440,1536,0,3,1536,d3d8fd67-d6de-4a0c-8e13-00a4cbbc7406,,600,25461,RAM1536,,,7833,0,0,12140544,7829,workbench-matmul,21610,10,1024,100,{'n': 7310}
538320896,False,10,,6214912,15448,4414,,22,550461440,1408,1,10,1408,2b8130a9-9f7c-4e31-8251-6545cf80461d,,2290,4413,RAM1408,,,7623,0,failure,12140544,7825,workbench-matmul,1050,9,1024,100,{'n': 8010}
538320896,False,10,,4384640,300,6851,,21,550461440,640,1,10,640,00cf75fc-9c21-4b8b-9990-0f278ee06756,,460,6850,RAM640,,,222,0,failure,12140544,78,workbench-matmul,550,9,1024,100,{'n': 6710}
538324992,True,9,,3091968,84,8052,,22,550461440,316,0,9,384,b2305150-3f39-48b5-b971-56a8f8ef24e4,,210,8051,RAM384,,,42,1110,0,12136448,42,workbench-matmul,1290,10,1024,82,{'n': 2910}
538320896,False,10,,2195200,0,1225,,21,550461440,467,0,10,1792,cc7a7063-378b-4dec-b9c9-35b0e420dc40,,100,1224,RAM1792,,,0,0,0,12140544,0,workbench-matmul,1130,10,1024,26,{'n': 2710}
538320896,False,11,,77821696,15802,26434,,21,550461440,2077,0,11,2944,a1140dc3-4d59-48ef-a267-8825708c15c1,,1620,26433,RAM2944,,,7821,0,0,12140544,7981,workbench-matmul,41230,10,1024,70,{'n': 9210}
538320896,False,11,,5355264,7651,2202,,21,550461440,657,0,11,2432,7e35f33b-7463-437e-ad13-282149bf36b5,,160,2201,RAM2432,,,496,0,0,12140544,7155,workbench-matmul,2750,10,1024,27,{'n': 3710}
538320896,False,10,,8125312,15466,4883,,21,550461440,1664,1,10,1664,0c6306eb-e597-4b4f-8e44-f44c6d2cafe7,,2910,4882,RAM1664,,,7647,0,failure,12140544,7819,workbench-matmul,1300,10,1024,100,{'n': 9210}
538320896,False,10,,2146560,3730,1118,,21,550461440,524,0,10,1920,15029d3e-0226-452e-a215-485abe8a1000,,70,1117,RAM1920,,,496,0,0,12140544,3234,workbench-matmul,1030,10,1024,27,{'n': 2710}
538320896,False,10,,5987072,300,3341,,21,550461440,467,0,10,1792,dbeeb135-93ec-4200-9b57-a2b5190e1322,,250,3340,RAM1792,,,222,0,0,12140544,78,workbench-matmul,3120,10,1024,26,{'n': 3810}
538320896,False,11,,64244224,28054,22814,,21,550461440,1913,0,11,2816,f9d398c1-6c34-4941-a7fe-a309dff2ecbc,,1230,22813,RAM2816,,,7905,0,0,12140544,20149,workbench-matmul,31410,10,1024,67,{'n': 8810}
538324992,True,8,,50688,0,22,,22,550461440,122,0,9,2304,bfa49bab-e559-41ab-9f57-5f6ff96e4169,,50,21,RAM2304,,,0,1263,0,12136448,0,workbench-matmul,30,9,1024,5,{'n': 510}
538320896,False,10,,4274816,15432,4771,,22,550461440,896,1,10,896,b28c5426-e865-4a61-bed3-efc0e1800c5e,,1450,4770,RAM896,,,7611,0,failure,12140544,7821,workbench-matmul,880,10,1024,100,{'n': 8110}
538324992,True,9,,19766016,84,6714,1249,22,550461440,847,0,9,2944,86d72c50-e474-4045-b282-cdb8e3fc4b44,2944,910,6713,RAM2944,6714,847,42,1249,0,12136448,42,workbench-matmul,9760,10,1024,28,{'n': 5610}
538320896,False,11,,1082240,300,445,,21,550461440,634,0,11,2432,604df396-3745-4f51-9886-18aff6bb854e,,10,444,RAM2432,,,222,0,0,12140544,78,workbench-matmul,520,10,1024,26,{'n': 2110}
538320896,False,8,,4403200,300,8600,,21,550461440,513,1,9,512,b4933738-f2a7-47ec-af15-9958256c885a,,500,8599,RAM512,,,222,0,failure,12140544,78,workbench-matmul,280,9,1024,100,{'n': 4810}
538320896,False,11,,27028864,15820,9181,,21,550461440,1710,0,11,2944,28d03bc2-da30-464f-9abb-be61f7d985ff,,450,9180,RAM2944,,,7941,0,0,12140544,7879,workbench-matmul,13150,10,1024,58,{'n': 6510}
538320896,False,10,,7416192,4287,2759,,21,550461440,522,0,10,2688,2810f54f-aba0-4fad-b52d-2dfd45ac9229,,190,2758,RAM2688,,,992,0,0,12140544,3295,workbench-matmul,3850,9,1024,19,{'n': 4110}
538320896,False,10,,37178880,15758,14523,,21,550461440,2433,0,10,2560,ca5136fa-1026-4348-ad0e-95b18bbcfa9e,,590,14522,RAM2560,,,7875,0,0,12140544,7883,workbench-matmul,18140,10,1024,95,{'n': 7410}
538324992,True,8,,7680,84,12,,21,550461440,113,0,9,640,7c7b665f-b493-4c53-bc99-aafc5537014f,,80,11,RAM640,,,42,1270,0,12136448,42,workbench-matmul,40,10,1024,17,{'n': 10}
538320896,False,10,,54144,4604,18,,21,550461440,611,0,10,3008,ef7b4586-7a88-4972-8259-8f367ba42f35,,20,17,RAM3008,,,54,0,0,12140544,4550,workbench-matmul,20,10,1024,20,{'n': 610}
538320896,False,10,,62146560,15824,23120,,21,550461440,1853,0,10,2688,a2e44818-0129-492e-afe6-e4ec93e34972,,1270,23119,RAM2688,,,7941,0,0,12140544,7883,workbench-matmul,33210,10,1024,68,{'n': 8610}
538320896,False,10,,2417152,0,9442,,20,550461440,104,0,11,256,1054cd29-7f0f-41ea-b1a9-d59ede55b74a,,20,9441,RAM256,,,0,0,0,12140544,0,workbench-matmul,20,9,1024,40,{'n': 6710}
538320896,False,10,,393600,0,205,,21,550461440,632,0,10,1920,5106b7a8-9208-4d5a-8244-f4c4fed730e6,,40,204,RAM1920,,,0,0,0,12140544,0,workbench-matmul,200,10,1024,32,{'n': 1410}
538320896,False,10,,13325312,300,14872,,21,550461440,622,0,10,896,8b9e320f-432e-4091-a1b5-96f17a820bbe,,280,14871,RAM896,,,222,0,0,12140544,78,workbench-matmul,6020,10,1024,69,{'n': 4710}
538320896,False,10,,15360,14649,15,,22,550461440,455,0,10,1024,d267a8b6-e5af-4a7d-b8f8-92c0c6553314,,10,14,RAM1024,,,7253,0,0,12140544,7396,workbench-matmul,10,10,1024,44,{'n': 510}
538324992,True,8,,38912,84,19,,21,550461440,114,0,9,2048,27a79f07-4e70-4ecd-ae1c-4843575cda5a,,80,18,RAM2048,,,42,1257,0,12136448,42,workbench-matmul,10,10,1024,5,{'n': 110}
538320896,False,10,,2793472,0,5456,,21,550461440,174,0,10,512,688dfaf8-5c8f-4899-81cf-440365405503,,30,5455,RAM512,,,0,0,0,12140544,0,workbench-matmul,330,9,1024,33,{'n': 1710}
538320896,False,11,,10045440,5186,4360,,21,550461440,633,0,11,2304,6e25068e-6c9a-4f0c-b50f-149dae769c47,,160,4359,RAM2304,,,580,0,0,12140544,4606,workbench-matmul,4810,9,1024,27,{'n': 4710}
538320896,False,10,,22814208,27642,19804,,22,550461440,952,0,10,1152,f894d480-7eca-4689-8e84-97b381721e18,,760,19803,RAM1152,,,16083,0,0,12140544,11559,workbench-matmul,12120,9,1024,82,{'n': 6010}
538320896,False,10,,13973120,4027,15595,,22,550461440,726,0,10,896,7825d3f0-ceb3-4805-8c7b-99479c3c0171,,420,15594,RAM896,,,718,0,0,12140544,3309,workbench-matmul,7370,9,1024,81,{'n': 5110}
538320896,False,11,,50601472,15690,17188,,21,550461440,1874,0,11,2944,2ae971db-23c7-43b9-92b1-930bba976556,,790,17187,RAM2944,,,7809,0,0,12140544,7881,workbench-matmul,27020,10,1024,63,{'n': 8010}
538320896,False,11,,18901504,15982,7772,,21,550461440,1833,0,11,2432,80cf8c9b-83d7-4608-ba29-0776fe935f16,,350,7771,RAM2432,,,7959,0,0,12140544,8023,workbench-matmul,9140,10,1024,75,{'n': 5810}
538320896,False,10,,2763648,18070,2399,,21,550461440,548,0,10,1152,3e296449-d2ff-48e1-84a1-71b2679249b3,,100,2398,RAM1152,,,7677,0,0,12140544,10393,workbench-matmul,1460,10,1024,47,{'n': 2910}
538320896,False,11,,39435136,27164,23699,,22,550461440,1355,0,11,1664,d28464d1-6924-4fa3-bfed-fa0fe4c6dabb,,1180,23698,RAM1664,,,15975,0,0,12140544,11189,workbench-matmul,21020,10,1024,81,{'n': 7310}
538320896,False,10,,6647680,3732,3055,,22,550461440,494,0,10,2176,7850edb3-fa2f-42f9-be6e-efecd36c8c9c,,240,3054,RAM2176,,,496,0,0,12140544,3236,workbench-matmul,3090,10,1024,22,{'n': 4010}
538320896,False,11,,2816,13286,11,,21,550461440,105,0,11,256,9c380f40-af7b-45f0-85b2-ea5ba3b2c829,,0,10,RAM256,,,6457,0,0,12140544,6829,workbench-matmul,10,9,1024,41,{'n': 9510}
,,,,,,,,,,,,,,26db36a1-cb28-4dd6-84ba-33ffc67da16d,,,,,,,,,,,,,,,,,{'n': 4910}
538320896,False,10,,21760,14715,17,,21,550461440,612,0,10,1280,9c55d7b1-4144-40db-a030-f888a8653ef4,,0,16,RAM1280,,,7319,0,0,12140544,7396,workbench-matmul,0,10,1024,47,{'n': 510}
,,,,,,,,,,,,,,cd8162d5-5cbc-4d33-a392-ef2b81d99797,,,,,,,,,,,,,,,,,{'n': 9810}
538320896,False,10,,20901120,4115,16329,,22,550461440,927,0,10,1280,3da73dc6-040b-4356-a1c2-1d030be9428d,,470,16328,RAM1280,,,760,0,0,12140544,3355,workbench-matmul,11320,10,1024,72,{'n': 5910}
538320896,False,10,,4976128,4031,9719,,22,550461440,434,0,11,512,4ec66641-3865-4bcb-93d7-6580c92be974,,90,9718,RAM512,,,718,0,0,12140544,3313,workbench-matmul,2570,10,1024,84,{'n': 3510}
538320896,False,10,,15107968,15892,6943,,21,550461440,2176,0,10,2176,8263d0a7-7206-4570-832a-ceef88d404e1,,330,6942,RAM2176,,,7941,0,0,12140544,7951,workbench-matmul,7220,10,1024,100,{'n': 5410}
538320896,False,10,,21733888,15808,9988,,21,550461440,1455,0,10,2176,c9300a24-e835-4f74-bd82-0e815ba5362a,2176,370,9987,RAM2176,9988,1455,7845,0,0,12140544,7963,workbench-matmul,11590,10,1024,66,{'n': 6010}
538320896,False,10,,7251840,84,6295,,21,550461440,1152,1,10,1152,77663f03-6a0a-4c93-a3ab-371dfcad8760,,1720,6294,RAM1152,,,42,0,failure,12140544,42,workbench-matmul,830,9,1024,100,{'n': 7410}
538320896,False,10,,4850944,0,5414,,21,550461440,896,1,10,896,cdcc5b26-255e-498f-8eb5-44d562d03117,,430,5413,RAM896,,,0,0,failure,12140544,0,workbench-matmul,790,9,1024,100,{'n': 9210}
538320896,False,11,,69421824,15822,30131,,21,550461440,1993,0,11,2304,6b6277cd-4cd7-45bb-b17a-81b0acb45296,,480,30130,RAM2304,,,7875,0,0,12140544,7947,workbench-matmul,24090,10,1024,86,{'n': 8310}
538320896,False,10,,12544,0,7,,21,550461440,631,0,10,1792,dd44652d-f1d8-40bb-a110-6e8e7b14862e,,10,6,RAM1792,,,0,0,0,12140544,0,workbench-matmul,10,10,1024,35,{'n': 310}
538320896,False,11,,5867904,15864,6549,,22,550461440,676,0,11,896,4e9bf963-ac47-4bd6-a5f0-953a320ca4f8,,140,6548,RAM896,,,7899,0,0,12140544,7965,workbench-matmul,3150,10,1024,75,{'n': 3810}
538320896,False,10,,4330368,496,1611,,21,550461440,568,0,10,2688,b75dd105-3e3e-4f1a-b4ac-4cf869e2778f,,120,1610,RAM2688,,,430,0,0,12140544,66,workbench-matmul,2240,10,1024,21,{'n': 3410}
538320896,False,10,,1680384,69378,1641,,22,550461440,255,0,10,1024,e75ebe8f-bcde-4938-9118-15a39a672eb5,,70,1640,RAM1024,,,40265,0,0,12140544,29113,workbench-matmul,850,11,1024,24,{'n': 2410}
538324992,True,8,,18048,84,141,,25,550461440,111,0,9,128,6b86868b-c5de-4e58-9544-134954fa4535,,110,140,RAM128,,,42,1244,0,12136448,42,workbench-matmul,50,10,1024,86,{'n': 10}
,,,,,,,,,,,,,,9b4640d4-97b4-4637-934e-325b98c4159f,,,,,,,,,,,,,,,,,{'n': 9810}
538320896,False,10,,4755712,15434,2858,,22,550461440,1664,1,11,1664,6c83770e-2d0c-44cf-9e85-48bcf221d66f,,510,2857,RAM1664,,,7611,0,failure,12140544,7823,workbench-matmul,850,10,1024,100,{'n': 8410}
538320896,False,11,,4535552,15694,2531,,21,550461440,702,0,11,1792,2425bbbb-a6fd-4efa-8a1a-4166d588af45,,140,2530,RAM1792,,,7803,0,0,12140544,7891,workbench-matmul,2180,10,1024,39,{'n': 3510}
538320896,False,10,,744192,0,342,,21,550461440,573,0,10,2176,6aaa16df-3d20-4432-818a-1ff900551f02,,70,341,RAM2176,,,0,0,0,12140544,0,workbench-matmul,360,10,1024,26,{'n': 1810}
538320896,False,10,,2334208,0,776,,21,550461440,544,0,10,3008,7d64c7a2-c44b-411a-8ea6-42d0ab41b31a,,70,775,RAM3008,,,0,0,0,12140544,0,workbench-matmul,1140,11,1024,18,{'n': 2710}
538320896,False,11,,31979136,4115,11897,,21,550461440,1199,0,11,2688,8f89e4cb-73b2-498c-b9bc-176c3eede74c,,750,11896,RAM2688,,,760,0,0,12140544,3355,workbench-matmul,16890,10,1024,44,{'n': 6810}
538320896,False,10,,12624128,15968,8966,,21,550461440,1356,0,10,1408,9f507963-fa4b-4bec-ad2c-f1726397c288,,200,8965,RAM1408,,,7983,0,0,12140544,7985,workbench-matmul,6940,10,1024,96,{'n': 5010}
538320896,False,11,,13972480,3732,5458,,21,550461440,726,0,11,2560,5b9275c6-0d15-4604-a42f-afaf85ff3574,,370,5457,RAM2560,,,496,0,0,12140544,3236,workbench-matmul,7310,9,1024,28,{'n': 5110}
538320896,False,10,,4190592,15412,4677,,21,550461440,896,1,10,896,051b4bd7-866d-4512-b584-43055d576dbe,,1190,4676,RAM896,,,7611,0,failure,12140544,7801,workbench-matmul,720,9,1024,100,{'n': 7010}
538320896,False,10,,52992,17199,46,,21,550461440,191,0,10,1152,5b628674-4c9f-49a7-a1bb-e570c0d26f71,,20,45,RAM1152,,,7842,0,0,12140544,9357,workbench-matmul,20,10,1024,16,{'n': 610}
538320896,False,9,,7391232,0,6416,,21,550461440,1152,1,9,1152,1268e766-7820-4585-9d86-825963554faa,,1500,6415,RAM1152,,,0,0,failure,12140544,0,workbench-matmul,1080,9,1024,100,{'n': 9310}
538320896,False,10,,7529984,0,2674,,21,550461440,512,0,10,2816,a2991e6c-1467-4819-a1da-830bed2ed5ae,,240,2673,RAM2816,,,0,0,0,12140544,0,workbench-matmul,3830,10,1024,18,{'n': 4110}
538320896,False,10,,43719936,15838,26274,,21,550461440,1447,0,10,1664,ea9169a9-f3ad-4c55-a38a-4990c5ce3393,,940,26273,RAM1664,,,7917,0,0,12140544,7921,workbench-matmul,23770,10,1024,86,{'n': 7610}
538320896,False,10,,3968,774,31,,21,550461440,105,0,10,128,ad39888b-160e-4712-901d-b79ef621b8cd,,50,30,RAM128,,,472,0,0,12140544,302,workbench-matmul,10,9,1024,82,{'n': 9610}
538320896,False,10,,1024,0,2,,21,550461440,388,0,10,512,fdb913e0-d54a-40fb-a994-bae5dc465b43,,0,1,RAM512,,,0,0,0,12140544,0,workbench-matmul,0,10,1024,75,{'n': 10}
538320896,False,10,,397056,4520,141,,21,550461440,228,0,10,2816,835a74ce-8fcb-4110-931a-5cc14908a9cc,,20,140,RAM2816,,,66,0,0,12140544,4454,workbench-matmul,120,10,1024,8,{'n': 1310}
538320896,False,10,,29517504,15614,9813,,22,550461440,1129,0,10,3008,a14e6f45-31b3-4550-9950-35d514b3e49a,,640,9812,RAM3008,,,7779,0,0,12140544,7835,workbench-matmul,15420,9,1024,37,{'n': 6610}
538320896,False,10,,9815040,26992,5112,,22,550461440,1920,1,10,1920,c77b5dfd-603f-4c9d-affc-d991bce9daa5,,2160,5111,RAM1920,,,15777,0,failure,12140544,11215,workbench-matmul,1090,10,1024,100,{'n': 9610}
538320896,False,9,,29657600,384,23170,,21,550461440,1090,0,9,1280,1841aa4a-0037-4e9f-9b59-96b37921d263,,420,23169,RAM1280,,,264,0,0,12140544,120,workbench-matmul,15240,9,1024,85,{'n': 6510}
538320896,False,9,,3346176,300,8714,,21,550461440,384,1,10,384,d1462f68-540e-4978-ab46-9351819b3f72,,100,8713,RAM384,,,222,0,failure,12140544,78,workbench-matmul,210,9,1024,100,{'n': 5810}
538320896,False,11,,23862784,27508,9812,,22,550461440,1713,0,11,2432,6c5de7aa-b8d2-47c6-940d-b47ad68cb866,2432,500,9811,RAM2432,9812,1713,15975,0,0,12140544,11533,workbench-matmul,11450,10,1024,70,{'n': 6310}
538320896,False,10,,28514816,468,20252,,21,550461440,1122,0,10,1408,87291c1f-5b18-4df8-bdb5-a0bcccc82ca2,,430,20251,RAM1408,,,306,0,0,12140544,162,workbench-matmul,13240,10,1024,79,{'n': 6610}
538324992,True,9,,3109120,84,4858,,22,550461440,312,0,9,640,5ee68a0e-2dc3-4705-b322-ae3c362c9824,,250,4857,RAM640,,,42,1323,0,12136448,42,workbench-matmul,1470,10,1024,48,{'n': 2910}
538320896,False,10,,27582464,15816,13468,,21,550461440,1495,0,10,2048,c110c126-c717-4a73-b3e5-424e78a9bb85,,380,13467,RAM2048,,,7779,0,0,12140544,8037,workbench-matmul,14750,10,1024,72,{'n': 6510}
