version,total_memory,tmp_max,cpu_user_time,fd_use,tmp_used,rx_bytes,request_id,payload,insights_duration,shutdown,duration,threads_max,init_duration,agent_memory_max,agent_memory_avg,total_network,billed_duration,function_error,cold_start,insight_init_duration,billed_mb_ms,fd_max,memory_used,memory_size,memory_utilisation,shutdown_reason,cpu_system_time,start_time,tmp_free,function_name,tx_bytes,used_memory_max
RAM128,128,550461440,220,22,12136448,42,828838ff-3e4f-45c4-83e0-a7a0edc89db1,{'n': 1410},3777,0,3778,10,1270,9,9,84,3778,,True,1270,483584,1024,128,128,100,0,100,1722318918875,538324992,workbench-matmul,42,128
RAM1536,1536,550461440,6880,21,12140544,718,e218e75c-47b2-46fa-8884-9d56b90fa846,{'n': 5210},9106,0,9107,10,,10,10,5298,9107,,False,0,13988352,1024,748,1536,48,0,310,1722318968265,538320896,workbench-matmul,4580,748
RAM128,128,550461440,350,22,12136448,42,5602d337-c179-42bb-a863-f6df193dd5f8,{'n': 1710},6636,0,6637,10,1266,9,3,84,6637,,True,1266,849536,1024,128,128,100,0,110,1722318921847,538324992,workbench-matmul,42,128
RAM2304,2304,550461440,5410,21,12140544,496,097914e2-05d7-4d88-a3ce-be3ee9f66f9e,{'n': 4610},4515,0,4516,10,,11,11,3708,4516,,False,0,10404864,1024,926,2304,40,0,180,1722319001821,538320896,workbench-matmul,3212,926
RAM2688,2688,550461440,830,21,12140544,66,0510f41f-5ef2-461c-aea6-154d7f37bd48,{'n': 2410},611,0,612,11,,11,11,4493,612,,False,0,1645056,1024,531,2688,19,0,50,1722318956422,538320896,workbench-matmul,4427,531
RAM2304,2304,550461440,46150,22,12136448,42,3e6218b4-6d49-4960-b7ab-a4746722e337,{'n': 9510},38164,0,38165,9,1239,9,9,84,38165,,True,1239,87932160,1024,2206,2304,95,0,2630,1722319053431,538324992,workbench-matmul,42,2206
RAM1792,1792,550461440,130,21,12140544,562,fb5a0299-9687-43ed-97aa-5f557ce52bdf,{'n': 1210},134,0,135,9,,11,11,6323,135,,False,0,241920,1024,613,1792,34,0,10,1722318946510,538320896,workbench-matmul,5761,613
RAM1920,1920,550461440,26870,21,12140544,348,d2250408-1147-4cbe-bb68-d5136098610d,{'n': 8610},41541,0,41542,9,,10,10,552,41542,,False,0,79760640,1024,1821,1920,94,0,610,1722319174930,538320896,workbench-matmul,204,1821
RAM128,128,550461440,60,21,12140544,496,e0b36332-5dda-412f-9045-470d1d2c44cb,{'n': 4310},4231,1,4232,10,,10,7,3763,4232,Runtime exited with error: signal: killed,False,0,541696,1024,128,128,100,failure,80,1722318947196,538320896,workbench-matmul,3267,128
RAM1664,1664,550461440,1190,21,12140544,496,41ee24e3-5848-4515-8fdc-3df17b731eb0,{'n': 2710},1347,0,1348,10,,10,10,3708,1348,,False,0,2243072,1024,496,1664,29,0,70,1722318934730,538320896,workbench-matmul,3212,496
RAM2560,2560,550461440,20,21,12140544,210,37c72262-5c0f-4817-8a20-2d64b36331b7,{'n': 110},2,0,3,10,,11,11,3560,3,,False,0,7680,1024,537,2560,20,0,20,1722318941024,538320896,workbench-matmul,3350,537
RAM1408,1408,550461440,5320,21,12140544,760,024b2246-ce54-4a0c-8b93-13c40f8a4226,{'n': 4510},6966,0,6967,10,,11,11,4091,6967,,False,0,9809536,1024,892,1408,63,0,140,1722318978205,538320896,workbench-matmul,3331,892
RAM2432,2432,550461440,950,22,12140544,15921,162f12b4-97a9-44b6-ac15-972c80b8a7f7,{'n': 2510},876,0,877,10,,10,9,27150,877,,False,0,2132864,1024,266,2432,10,0,240,1722318921731,538320896,workbench-matmul,11229,266
RAM2176,2176,550461440,5570,22,12140544,7677,8d23d913-d661-4971-ba32-8396b0a45e40,{'n': 4910},5229,0,5230,10,,10,10,15594,5230,,False,0,11380480,1024,1604,2176,73,0,160,1722319022447,538320896,workbench-matmul,7917,1604
RAM2432,2432,550461440,33250,21,12140544,7845,a6036555-237a-4d25-bdf9-f727c267ba2b,{'n': 8510},25290,0,25291,10,,10,10,15736,25291,,False,0,61507712,1024,2206,2432,90,0,1040,1722319093947,538320896,workbench-matmul,7891,2206
RAM1024,1024,550461440,1410,22,12140544,760,5f399d36-759a-40fa-8870-73e066699976,{'n': 2810},2614,0,2615,10,,10,10,4087,2615,,False,0,2677760,1024,303,1024,29,0,220,1722318922228,538320896,workbench-matmul,3327,303
RAM640,640,550461440,580,21,12140544,222,dcd8adb1-8c0d-40f6-bf5d-041cccb674db,{'n': 6910},8388,1,8389,9,,9,8,300,8389,Runtime exited with error: signal: killed,False,0,5368960,1024,640,640,100,failure,990,1722319030824,538320896,workbench-matmul,78,640
,,,,,,,13575999-5eb2-4435-9947-30980bb1f28a,{'n': 9910},,,2745,,,,,,,Runtime exited with error: signal: killed,,,,,2048,2048,,,,1722319149462,,,,
RAM768,768,550461440,510,21,12140544,0,ae5949cc-bc00-4ea2-a7c1-473c7d4ca830,{'n': 8410},5621,1,5622,10,,10,10,0,5622,Runtime exited with error: signal: killed,False,0,4317696,1024,768,768,100,failure,230,1722318986607,538320896,workbench-matmul,0,768
RAM768,768,550461440,4410,21,12140544,264,8497331c-9716-40f9-8f6c-55e188adff4a,{'n': 4210},13613,0,13614,9,,10,10,384,13614,,False,0,10455552,1024,523,768,68,0,260,1722318984219,538320896,workbench-matmul,120,523
RAM768,768,550461440,6660,22,12136448,42,81e48174-d2a2-4c48-9fe2-96f04b4dc524,{'n': 4910},17056,0,17057,10,1258,9,9,84,17057,,True,1258,13099776,1024,678,768,88,0,720,1722318932152,538324992,workbench-matmul,42,678
RAM1152,1152,550461440,150,22,12136448,42,4245d018-e939-47c1-b038-e97be909f101,{'n': 1410},456,0,457,10,1044,9,9,84,457,,True,1044,526464,1024,163,1152,14,0,90,1722318917779,538324992,workbench-matmul,42,163
RAM2048,2048,550461440,1350,21,12140544,0,02ba5515-b15b-47ab-977a-8035d740160f,{'n': 9410},5604,1,5605,10,,10,10,0,5605,Runtime exited with error: signal: killed,False,0,11479040,1024,2048,2048,100,failure,3000,1722319166307,538320896,workbench-matmul,0,2048
RAM1920,1920,550461440,1240,21,12140544,7689,d1a0a5ac-9ecd-47a4-8990-7730cc2c192e,{'n': 9110},4302,1,4303,9,,10,10,15458,4303,Runtime exited with error: signal: killed,False,0,8261760,1024,1920,1920,100,failure,2740,1722319080744,538320896,workbench-matmul,7769,1920
RAM1792,1792,550461440,18690,21,12140544,84,a958696e-ea9f-4164-bdf2-a927f5e6e5b9,{'n': 7610},29685,0,29686,10,,9,9,1682,29686,,False,0,53197312,1024,1450,1792,80,0,600,1722319154187,538320896,workbench-matmul,1598,1450
RAM2688,2688,550461440,41720,21,12140544,7941,0c9e89d9-e74a-4371-957c-2844f35801c9,{'n': 9210},28690,0,28691,10,,11,11,15840,28691,,False,0,77121408,1024,2298,2688,85,0,1060,1722319113474,538320896,workbench-matmul,7899,2298
RAM128,128,550461440,10,22,12140544,14404,a0a924aa-5490-4f27-ba91-a63941ff792b,{'n': 710},1001,0,1002,10,,10,10,20463,1002,,False,0,128256,1024,119,128,92,0,10,1722314532069,538320896,workbench-matmul,6059,119
RAM1024,1024,550461440,1040,22,12140544,496,4275bc57-fd11-4f7d-a917-280a12107053,{'n': 2610},2023,0,2024,9,,10,10,3707,2024,,False,0,2072576,1024,279,1024,27,0,120,1722318920802,538320896,workbench-matmul,3211,279
RAM1664,1664,550461440,15200,21,12140544,7887,bcaa67cf-0026-46c1-8a7c-962c52c3c780,{'n': 6510},17375,0,17376,10,,10,10,15886,17376,,False,0,28913664,1024,1116,1664,67,0,760,1722318983799,538320896,workbench-matmul,7999,1116
RAM512,512,550461440,0,20,12136448,0,152bae0a-99b3-4a29-8a7b-e4d1d263a6e8,{'n': 310},4,0,5,10,,9,9,0,5,,False,0,2560,1024,136,512,26,0,0,1722314530761,538324992,workbench-matmul,0,136
RAM1024,1024,550461440,890,21,12140544,0,7a01d21b-1381-4df3-b7ee-7b87815b22ad,{'n': 7910},5125,1,5126,9,,10,10,0,5126,Runtime exited with error: signal: killed,False,0,5249024,1024,1025,1024,100,failure,570,1722319056286,538320896,workbench-matmul,0,1025
RAM640,640,550461440,480,21,12140544,264,6064129a-0349-45c8-b1b4-b569223e367c,{'n': 8110},8497,1,8498,9,,10,10,384,8498,Runtime exited with error: signal: killed,False,0,5438720,1024,640,640,100,failure,660,1722319111339,538320896,workbench-matmul,120,640
RAM2304,2304,550461440,35830,21,12140544,7845,ef1fc106-eae9-4857-b950-777364d9f5c1,{'n': 8810},29623,0,29624,10,,10,10,15692,29624,,False,0,68253696,1024,1913,2304,83,0,1820,1722319027813,538320896,workbench-matmul,7847,1913
RAM3008,3008,550461440,60,22,12136448,42,3328a814-f428-49a3-b562-527b6d4d74cb,{'n': 610},28,0,29,10,1185,9,8,84,29,,True,1185,87232,1024,121,3008,4,0,140,1722314530061,538324992,workbench-matmul,42,121
RAM2944,2944,550461440,1170,21,12140544,222,e9f370ac-0eed-45c2-a278-97e63878277f,{'n': 2710},788,0,789,10,,10,10,300,789,,False,0,2322816,1024,548,2944,18,0,60,1722318946642,538320896,workbench-matmul,78,548
RAM1664,1664,550461440,1000,21,12140544,7677,c52a9a5c-7901-48e7-8b2c-6b729956d4c6,{'n': 9510},5182,1,5183,10,,11,10,15580,5183,Runtime exited with error: signal: killed,False,0,8624512,1024,1664,1664,100,failure,1630,1722319014433,538320896,workbench-matmul,7903,1664
RAM1024,1024,550461440,690,21,12140544,7491,5a08275b-8c23-4a90-bbbf-623c189c258b,{'n': 8610},3144,1,3145,10,,10,10,15272,3145,Runtime exited with error: signal: killed,False,0,3220480,1024,1025,1024,100,failure,400,1722318993991,538320896,workbench-matmul,7781,1025
RAM1920,1920,550461440,21590,21,12140544,264,ca7465c0-21b2-4c2d-b42d-4d8207f4b156,{'n': 7410},22038,0,22039,9,,10,10,384,22039,,False,0,42314880,1024,1378,1920,71,0,640,1722319131694,538320896,workbench-matmul,120,1378
RAM1152,1152,550461440,30,22,12136448,42,02b11435-4790-4bfe-8e2b-537735e267a0,{'n': 510},31,0,32,10,1106,9,9,84,32,,True,1106,36864,1024,118,1152,10,0,50,1722318916838,538324992,workbench-matmul,42,118
,,,,,,,de60067b-615f-45dc-896d-2f247b472a1a,{'n': 7310},,,6261,,,,,,,Runtime exited with error: signal: killed,,,,,768,768,,,,1722319105389,,,,
RAM256,256,550461440,170,21,12140544,7677,ba905f64-5027-454c-8ff8-794ccbeaae72,{'n': 4510},5253,1,5254,9,,10,9,15416,5254,Runtime exited with error: signal: killed,False,0,1345024,1024,256,256,100,failure,290,1722318944172,538320896,workbench-matmul,7739,256
RAM2560,2560,550461440,15450,21,12140544,7833,4aec885b-72de-4a43-805c-94bdd42cadfc,{'n': 6910},12514,0,12515,10,,10,10,15680,12515,,False,0,32038400,1024,1223,2560,47,0,650,1722319009998,538320896,workbench-matmul,7847,1223
RAM256,256,550461440,20,22,12136448,42,179a378c-147f-4c03-99cc-4f67c8f97d1a,{'n': 610},335,0,336,10,1354,9,8,84,336,,True,1354,86016,1024,122,256,47,0,30,1722314530418,538324992,workbench-matmul,42,122
,,,,,,,4a9d7021-83ba-415a-9826-93e6945bdfe5,{'n': 6510},,,6738,,,,,,,Runtime exited with error: signal: killed,,,,,896,896,,,,1722319063243,,,,
RAM1408,1408,550461440,0,22,12136448,0,bb697b3c-46de-44f3-8ae5-aaac1127f861,{'n': 10},11,0,12,10,1278,9,8,0,12,,True,1278,16896,1024,109,1408,7,0,30,1722318916853,538324992,workbench-matmul,0,109
RAM768,768,550461440,150,22,12136448,42,f5f39d36-10c6-49a5-8996-c6f6990adfc3,{'n': 810},163,0,164,10,1274,9,9,84,164,,True,1274,125952,1024,130,768,16,0,150,1722318915226,538324992,workbench-matmul,42,130
RAM2816,2816,550461440,32040,21,12140544,8007,cae0b10e-2b69-40be-9d9d-6eadb85e1c19,{'n': 8410},21130,0,21131,10,,10,10,15906,21131,,False,0,59504896,1024,2343,2816,83,0,840,1722319110714,538320896,workbench-matmul,7899,2343
RAM1152,1152,550461440,1030,21,12140544,7743,dde32415-acca-4449-b6d7-d9267671089e,{'n': 9810},2887,1,2888,9,,10,10,15502,2888,Runtime exited with error: signal: killed,False,0,3326976,1024,1152,1152,100,failure,490,1722319023656,538320896,workbench-matmul,7759,1152
RAM768,768,550461440,660,21,12144640,0,01414a28-5099-4f5a-a1a7-7117d51a50e9,{'n': 9010},5746,1,5747,9,,10,10,0,5747,Runtime exited with error: signal: killed,False,0,4413696,1024,768,768,100,failure,350,1722318994438,538316800,workbench-matmul,0,768
RAM2048,2048,550461440,1860,21,12140544,0,2bf5725f-ac67-4789-85f3-43e94399f526,{'n': 3210},1811,0,1812,10,,10,10,0,1812,,False,0,3710976,1024,387,2048,18,0,160,1722318927889,538320896,workbench-matmul,0,387
RAM1664,1664,550461440,1330,21,12140544,0,85933eb4-70ce-4dc0-af03-e0a8f931feea,{'n': 9410},5745,1,5746,10,,9,9,0,5746,Runtime exited with error: signal: killed,False,0,9561344,1024,1664,1664,100,failure,2560,1722319085015,538320896,workbench-matmul,0,1664
RAM768,768,550461440,520,21,12140544,222,55be01fb-d867-41eb-be22-77f23f750160,{'n': 5810},7259,1,7260,10,,9,9,300,7260,Runtime exited with error: signal: killed,False,0,5575680,1024,768,768,100,failure,1180,1722319050678,538320896,workbench-matmul,78,768
,,,,,,,8438d338-2204-4ffb-891a-7bec3663e453,{'n': 4910},,,5615,,,,,,,Runtime exited with error: signal: killed,,,,,128,128,,,,1722318994171,,,,
RAM256,256,550461440,200,21,12140544,7623,62bed9b1-338f-4947-847c-52fd1c24e3f4,{'n': 6510},3803,1,3804,9,,10,9,15494,3804,Runtime exited with error: signal: killed,False,0,973824,1024,256,256,100,failure,120,1722318962393,538320896,workbench-matmul,7871,256
RAM1280,1280,550461440,860,21,12140544,7557,d32fb3ad-b751-4bce-95f9-14a6d1bdab89,{'n': 7710},4360,1,4361,10,,4,4,15204,4361,Runtime exited with error: signal: killed,False,0,5582080,1024,1280,1280,100,failure,1930,1722319038098,538320896,workbench-matmul,7647,1280
RAM1536,1536,550461440,9850,21,12140544,7941,7c264c0b-7d1a-40ed-b76e-9a4533c10992,{'n': 5910},13039,0,13040,10,,10,10,15760,13040,,False,0,20029440,1024,928,1536,60,0,450,1722318981722,538320896,workbench-matmul,7819,928
RAM2816,2816,550461440,9530,21,12140544,7779,1a05f0d0-0573-4a5d-b325-eabbb535168b,{'n': 6010},10127,0,10128,10,,11,11,18318,10128,,False,0,28520448,1024,1567,2816,55,0,430,1722319049327,538320896,workbench-matmul,10539,1567
RAM1024,1024,550461440,80,22,12136448,0,646ee399-10b8-4cff-bc2a-106d87aeaf8d,{'n': 1110},256,0,257,10,1080,9,9,0,257,,True,1080,263168,1024,142,1024,13,0,60,1722318917174,538324992,workbench-matmul,0,142
RAM2560,2560,550461440,28800,21,12140544,7959,75e59140-16cc-4534-bf03-03d7272a99d5,{'n': 8710},32966,0,32967,10,,10,10,15876,32967,,False,0,84395520,1024,1871,2560,73,0,990,1722319103357,538320896,workbench-matmul,7917,1871
RAM1408,1408,550461440,1250,21,12140544,0,beac6b94-13a4-479d-9364-bc595e929b1f,{'n': 9110},5470,1,5471,9,,10,10,0,5471,Runtime exited with error: signal: killed,False,0,7703168,1024,1408,1408,100,failure,1640,1722319003515,538320896,workbench-matmul,0,1408
RAM2304,2304,550461440,25380,21,12140544,8025,c36dd30a-b0b2-4659-a3e2-82e589e1eb47,{'n': 7810},20843,0,20844,10,,11,11,16078,20844,,False,0,48024576,1024,2304,2304,100,0,800,1722319171603,538320896,workbench-matmul,8053,2304
RAM1152,1152,550461440,2760,22,12136448,42,e4c958d8-c389-41e2-92d1-6d6c9c5c42ed,{'n': 3610},4819,0,4820,10,1270,9,9,84,4820,,True,1270,5552640,1024,418,1152,36,0,420,1722318928973,538324992,workbench-matmul,42,418
RAM1920,1920,550461440,13170,22,12140544,7983,97325b92-735c-40e1-bd86-bf88735c00d2,{'n': 6610},13769,0,13770,10,,10,10,15992,13770,,False,0,26438400,1024,1835,1920,95,0,410,1722319107725,538320896,workbench-matmul,8009,1835
RAM1280,1280,550461440,9380,21,12140544,760,58a1daee-4f10-483f-961b-3af2cff27013,{'n': 5510},13536,0,13537,10,,10,10,4087,13537,,False,0,17327360,1024,824,1280,64,0,500,1722318967294,538320896,workbench-matmul,3327,824
RAM512,512,550461440,1340,21,12140544,222,2fe16430-2b11-4b59-9034-9f59545c4a2f,{'n': 2810},5433,0,5434,10,,11,11,300,5434,,False,0,2782208,1024,304,512,59,0,110,1722318933121,538320896,workbench-matmul,78,304
RAM1536,1536,550461440,150,22,12136448,0,96a24cc4-6b54-4dfa-9746-9351f8f82e8e,{'n': 1310},226,0,227,10,,9,9,0,227,,False,0,348672,1024,155,1536,10,0,40,1722318917423,538324992,workbench-matmul,0,155
RAM2304,2304,550461440,170,22,12140544,430,f54282a6-e04b-417c-894b-11903bd829a3,{'n': 1310},135,0,136,10,,10,10,496,136,,False,0,313344,1024,230,2304,9,0,20,1722318923176,538320896,workbench-matmul,66,230
RAM1408,1408,550461440,5540,21,12140544,718,41b43638-49e9-4ce0-9352-fc783b3da971,{'n': 4610},7316,0,7317,10,,10,10,4003,7317,,False,0,10302336,1024,609,1408,43,0,300,1722318936675,538320896,workbench-matmul,3285,609
RAM2432,2432,550461440,170,22,12136448,42,2c98387c-9361-4fe5-bcad-c120122e59ac,{'n': 1310},155,0,156,10,1198,9,8,84,156,,True,1198,379392,1024,153,2432,6,0,100,1722318920298,538324992,workbench-matmul,42,153
RAM1408,1408,550461440,2190,21,12140544,604,54891ead-47dc-4cb0-95fc-31e90fc67799,{'n': 3310},2963,0,2964,9,,10,10,5132,2964,,False,0,4173312,1024,386,1408,27,0,140,1722318927044,538320896,workbench-matmul,4528,386
RAM2688,2688,550461440,31640,21,12140544,7779,ee8ff763-b400-4aa6-8f07-49b740c3093a,{'n': 8410},21842,0,21843,10,,10,10,15702,21843,,False,0,58713984,1024,2077,2688,77,0,900,1722319170268,538320896,workbench-matmul,7923,2077
RAM1280,1280,550461440,370,21,12140544,496,69fa1efc-26f8-4b8c-abf6-85c281cab30c,{'n': 1910},643,0,644,10,,10,10,7550,644,,False,0,824320,1024,326,1280,25,0,40,1722318925139,538320896,workbench-matmul,7054,326
RAM2560,2560,550461440,43950,21,12140544,7797,01feeff2-c4c5-4d07-97af-d28d4531caad,{'n': 9410},31787,0,31788,10,,10,10,28050,31788,,False,0,81377280,1024,2166,2560,84,0,1530,1722319195694,538320896,workbench-matmul,20253,2166
RAM3008,3008,550461440,37480,21,12140544,7887,4ea6ba32-90fe-4bd9-809f-10ac409d4dd9,{'n': 8910},23468,0,23469,10,,11,11,15852,23469,,False,0,70594752,1024,2123,3008,70,0,1510,1722319198095,538320896,workbench-matmul,7965,2123
RAM1152,1152,550461440,4260,22,12140544,760,1c238084-d029-4673-b979-a75bb58317fb,{'n': 4510},10490,0,10491,10,,11,11,4091,10491,,False,0,12085632,1024,591,1152,51,0,290,1722318930578,538320896,workbench-matmul,3331,591
RAM512,512,550461440,160,22,12140544,16339,b993d28f-61bd-443d-ae13-33f13ddb3183,{'n': 1310},636,0,637,10,,10,10,30718,637,,False,0,326144,1024,265,512,51,0,10,1722318922022,538320896,workbench-matmul,14379,265
RAM1664,1664,550461440,6980,21,12140544,760,e5cb40d9-54e6-4db5-8cc4-41def4c63fba,{'n': 5010},7824,0,7825,10,,11,11,4088,7825,,False,0,13020800,1024,745,1664,44,0,370,1722318965791,538320896,workbench-matmul,3328,745
RAM640,640,550461440,1090,21,12140544,264,b84c44bd-9244-4407-b407-8875b19bcdce,{'n': 2610},3226,0,3227,10,,10,10,384,3227,,False,0,2065280,1024,301,640,47,0,40,1722318928717,538320896,workbench-matmul,120,301
RAM2688,2688,550461440,16890,21,12140544,7899,af77794d-dfa1-4c57-9593-d7f8e5be266a,{'n': 6810},11841,0,11842,10,,11,11,15888,11842,,False,0,31831296,1024,1881,2688,69,0,550,1722319078355,538320896,workbench-matmul,7989,1881
RAM768,768,550461440,0,21,12136448,0,cb17c3ed-df23-4011-bb7c-9325c5d8d406,{'n': 110},2,0,3,10,,9,9,0,3,,False,0,2304,1024,340,768,44,0,0,1722318920192,538324992,workbench-matmul,0,340
RAM640,640,550461440,2020,22,12140544,7611,d70af36a-2359-4761-82fc-634ce770c6ab,{'n': 3210},5836,0,5837,10,,10,10,15378,5837,,False,0,3735680,1024,640,640,100,0,60,1722318961197,538320896,workbench-matmul,7767,640
RAM1536,1536,550461440,1030,21,12140544,7677,9ce6b10c-cb62-481c-b8e5-83c2177b8e1e,{'n': 8210},4376,1,4377,10,,11,10,15588,4377,Runtime exited with error: signal: killed,False,0,6723072,1024,1536,1536,100,failure,2340,1722319056113,538320896,workbench-matmul,7911,1536
RAM1152,1152,550461440,8810,21,12140544,7809,1b2dc5aa-feca-4e14-bbc9-8fca228f8e6c,{'n': 5410},13961,0,13962,10,,11,11,15770,13962,,False,0,16084224,1024,1100,1152,95,0,300,1722319006124,538320896,workbench-matmul,7961,1100
RAM2304,2304,550461440,6880,21,12140544,718,0510de9e-402e-48a1-be96-fd1dc5bf3909,{'n': 5010},5616,0,5617,10,,10,10,4010,5617,,False,0,12941568,1024,1831,2304,79,0,270,1722319051417,538320896,workbench-matmul,3292,1831
RAM512,512,550461440,1460,21,12140544,222,c6c086a6-3ba3-4cc0-a0a6-ee207cda3198,{'n': 3110},11051,0,11052,9,,9,9,300,11052,,False,0,5658624,1024,335,512,65,0,40,1722318965009,538320896,workbench-matmul,78,335
RAM640,640,550461440,1840,22,12136448,42,a960516f-412e-4be8-bd71-215a8acb5f44,{'n': 3410},7809,0,7810,9,1059,9,9,84,7810,,True,1059,4998400,1024,384,640,60,0,210,1722318922676,538324992,workbench-matmul,42,384
RAM2944,2944,550461440,30750,21,12140544,7983,85963750-6860-445a-bb7c-d06185b6279c,{'n': 8310},19567,0,19568,10,,11,11,15982,19568,,False,0,57608192,1024,1718,2944,58,0,950,1722319103971,538320896,workbench-matmul,7999,1718
RAM1280,1280,550461440,20,22,12136448,42,03a2417c-c930-47b2-80a6-89386b0e0ad7,{'n': 510},48,0,49,10,1080,9,8,84,49,,True,1080,62720,1024,118,1280,9,0,50,1722318916900,538324992,workbench-matmul,42,118
RAM1536,1536,550461440,15000,22,12136448,42,5f30cb04-7f8a-4098-82b1-166bd3b20aea,{'n': 6510},18466,0,18467,10,1224,9,9,84,18467,,True,1224,28365312,1024,1101,1536,71,0,1080,1722318982351,538324992,workbench-matmul,42,1101
RAM1280,1280,550461440,10380,21,12140544,264,a9c0d249-38e0-409d-9f1f-48744a9fad18,{'n': 5710},16307,0,16308,9,,10,10,384,16308,,False,0,20874240,1024,865,1280,67,0,280,1722319015726,538320896,workbench-matmul,120,865
RAM1792,1792,550461440,14290,21,12140544,7833,56cf99a7-f6ac-41ef-a55e-ede7f32d7238,{'n': 6410},14617,0,14618,10,,11,11,15686,14618,,False,0,26195456,1024,1125,1792,62,0,420,1722318997251,538320896,workbench-matmul,7853,1125
RAM128,128,550461440,40,21,12140544,0,7bd1f4a9-86a6-47d2-a238-bb8a120cf16a,{'n': 2210},26710,1,26711,9,,10,5,0,26711,Runtime exited with error: signal: killed,False,0,3419008,1024,128,128,100,failure,160,1722318948673,538320896,workbench-matmul,0,128
RAM768,768,550461440,5840,21,12140544,7887,ae6fb38e-10d2-4e07-9607-5f291a34b058,{'n': 4710},14305,0,14306,10,,10,10,15774,14306,,False,0,10987008,1024,636,768,82,0,290,1722318994686,538320896,workbench-matmul,7887,636
RAM1920,1920,550461440,17670,21,12140544,222,51227e85-a8bc-4478-97f3-bcc0a0f0104d,{'n': 6910},18377,0,18378,9,,10,10,300,18378,,False,0,35285760,1024,1216,1920,63,0,550,1722319110900,538320896,workbench-matmul,78,1216
RAM2944,2944,550461440,38750,21,12140544,7833,81a5e8c5-ac14-45e3-95f1-00b2ea04e5ae,{'n': 9010},24542,0,24543,10,,11,11,15690,24543,,False,0,72254592,1024,1998,2944,67,0,1030,1722319129868,538320896,workbench-matmul,7857,1998
RAM2304,2304,550461440,11790,21,12140544,718,54aaa012-701c-45e9-8ad8-9963448c0198,{'n': 6010},9678,0,9679,10,,10,10,4008,9679,,False,0,22300416,1024,953,2304,41,0,470,1722318993794,538320896,workbench-matmul,3290,953
RAM768,768,550461440,640,22,12136448,42,3358b569-741b-4c7a-b44b-77ecf2f250bb,{'n': 2010},1471,0,1472,10,1282,9,9,84,1472,,True,1282,1130496,1024,212,768,27,0,290,1722318916576,538324992,workbench-matmul,42,212
RAM768,768,550461440,3190,21,12140544,264,24503cf3-f75a-47e1-8566-831d42cdffbb,{'n': 3810},10512,0,10513,9,,11,11,384,10513,,False,0,8073984,1024,446,768,58,0,130,1722318965962,538320896,workbench-matmul,120,446
RAM384,384,550461440,20,21,12140544,222,0d75dea2-07ca-4b92-9743-137dbb65a305,{'n': 9510},5987,0,5988,9,,10,10,300,5988,,False,0,2299392,1024,105,384,27,0,30,1722319156094,538320896,workbench-matmul,78,105
RAM1664,1664,550461440,9270,21,12140544,7929,0e0236fd-75e1-47fa-815a-ca7e8364d30b,{'n': 5510},10207,0,10208,10,,10,10,15938,10208,,False,0,16986112,1024,1529,1664,91,0,330,1722319026170,538320896,workbench-matmul,8009,1529
RAM1792,1792,550461440,90,21,12140544,53475,adf1d9db-d366-4bb7-af7b-0f5afdce479d,{'n': 1110},127,0,128,11,,10,10,78120,128,,False,0,229376,1024,167,1792,9,0,30,1722318924060,538320896,workbench-matmul,24645,167
RAM2304,2304,550461440,10,21,12140544,0,5992d38a-b86d-4a38-9a89-509181b62592,{'n': 510},10,0,11,10,,10,10,0,11,,False,0,25344,1024,550,2304,23,0,0,1722318942476,538320896,workbench-matmul,0,550
RAM1664,1664,550461440,30320,21,12140544,7833,00c96c16-c2d6-4532-ab67-6c488eb1a58e,{'n': 8210},34258,0,34259,10,,11,11,15690,34259,,False,0,57006976,1024,1664,1664,100,0,1150,1722319023976,538320896,workbench-matmul,7857,1664
RAM1792,1792,550461440,230,21,12140544,7611,13875afd-47c5-4118-9b54-bb9549d70cbe,{'n': 1510},239,0,240,11,,10,10,17908,240,,False,0,430080,1024,633,1792,35,0,30,1722318948662,538320896,workbench-matmul,10297,633
RAM1408,1408,550461440,30,22,12136448,42,077dc257-d73a-47b7-832c-5811c813811c,{'n': 610},36,0,37,10,1295,9,8,84,37,,True,1295,52096,1024,125,1408,8,0,70,1722318917153,538324992,workbench-matmul,42,125
RAM1920,1920,550461440,11900,21,12140544,7917,d0b71618-b936-4b2d-9227-a9d734d08c7b,{'n': 6010},11562,0,11563,9,,10,10,15856,11563,,False,0,22200960,1024,1151,1920,59,0,420,1722319087104,538320896,workbench-matmul,7939,1151
RAM1664,1664,550461440,120,21,12140544,0,18e3b8f0-4b1c-43bd-ae2a-188711d691ba,{'n': 1210},182,0,183,10,,11,11,0,183,,False,0,304512,1024,285,1664,17,0,30,1722318922696,538320896,workbench-matmul,0,285
RAM2432,2432,550461440,27960,22,12140544,7779,4929b03c-7b98-4606-b98f-8ceba1d3d225,{'n': 8510},23915,0,23916,10,,10,10,15508,23916,,False,0,58163712,1024,1791,2432,73,0,1230,1722319026814,538320896,workbench-matmul,7729,1791
RAM3008,3008,550461440,21680,22,12140544,16621,4ddde3b2-d4b2-4977-9e7f-27b0e03852de,{'n': 7410},14271,0,14272,11,,10,10,31071,14272,,False,0,42930176,1024,1391,3008,46,0,1580,1722319038757,538320896,workbench-matmul,14450,1391
